id,diseaseIds,isInMembrane,locations_clean
ENSG00000100526,['MONDO_0007254'],0,"Cytoplasm,Cytosol"
ENSG00000179603,['MONDO_0007254'],1,Cell membrane
ENSG00000207730,['MONDO_0007254'],,No location data
ENSG00000147596,['MONDO_0007254'],0,"Nucleus,Nucleoplasm,Vesicles"
ENSG00000127533,['MONDO_0007254'],1,"Cell membrane,Plasma membrane"
ENSG00000169297,['MONDO_0007254'],0,"Nucleus,Cytoplasm,Nuclear speckles,Centriolar satellite,Vesicles"
ENSG00000111432,['MONDO_0007254'],0,"Cell membrane,Nucleoplasm"
ENSG00000278570,['MONDO_0007254'],0,Nucleus
ENSG00000255717,['MONDO_0007254'],,No location data
ENSG00000258884,['MONDO_0007254'],,No location data
ENSG00000215386,['MONDO_0007254'],,No location data
ENSG00000166881,['MONDO_0007254'],0,"Nucleus inner membrane,Nucleus envelope,Nucleoplasm"
ENSG00000115008,['MONDO_0007254'],0,"Nucleus,Cytoplasm"
ENSG00000104918,['MONDO_0007254'],0,Secreted
ENSG00000123095,['MONDO_0007254'],0,"Nucleus,Nucleoplasm,Vesicles"
ENSG00000173432,['MONDO_0007254'],0,Secreted
ENSG00000225746,['MONDO_0007254'],,No location data
ENSG00000236213,['MONDO_0007254'],,No location data
ENSG00000185728,['MONDO_0007254'],0,Cytoplasm
ENSG00000170579,['MONDO_0007254'],0,"Cell membrane,Synapse,Cytosol,Vesicles"
ENSG00000108417,['MONDO_0007254'],,No location data
ENSG00000262152,['MONDO_0007254'],,No location data
ENSG00000154678,['MONDO_0007254'],0,"Lysosome,Cytosol,Mitochondria"
ENSG00000269416,['MONDO_0007254'],,No location data
ENSG00000134590,['MONDO_0007254'],1,Cell membrane
ENSG00000182870,['MONDO_0007254'],0,"Golgi apparatus membrane,Vesicles"
ENSG00000137571,['MONDO_0007254'],1,"Cell membrane,Plasma membrane,Vesicles"
ENSG00000196550,['MONDO_0007254'],1,"Cytoplasm,Mitochondrion,Vesicles,Cytosol,Plasma membrane"
ENSG00000221869,['MONDO_0007254'],0,"Nucleus,Nucleoplasm"
ENSG00000281664,['MONDO_0007254'],,No location data
ENSG00000227751,['MONDO_0007254'],,No location data
ENSG00000111249,['MONDO_0007254'],0,Nucleus
ENSG00000176720,['MONDO_0007254'],0,"[Isoform 1]: Mitochondrion membrane,Endoplasmic reticulum membrane,Mitochondrion inner membrane,Cytoplasm,Nucleus,Mitochondrion,Endoplasmic reticulum,Mitochondrion outer membrane,Early endosome membrane,Recycling endosome membrane,Nucleus outer membrane,Golgi apparatus,Membrane,[Isoform 2]: Membrane"
ENSG00000245750,['MONDO_0007254'],,No location data
ENSG00000185313,['MONDO_0007254'],1,Cell membrane
ENSG00000153993,['MONDO_0007254'],0,"Secreted,Vesicles,Predicted to be secreted"
ENSG00000170571,['MONDO_0007254'],1,"Cell membrane,Synapse"
ENSG00000144481,['MONDO_0007254'],1,"Cell membrane,Membrane raft,Endoplasmic reticulum membrane"
ENSG00000114491,['MONDO_0007254'],0,Cytosol
ENSG00000263429,['MONDO_0007254'],0,Endoplasmic reticulum membrane
ENSG00000087085,['MONDO_0007254' 'MONDO_0007254'],0,"Synapse,Secreted,Cell membrane,[Isoform T]: Nucleus,[Isoform H]: Cell membrane,Golgi apparatus,Vesicles"
ENSG00000122299,['MONDO_0007254'],0,"Nucleus,Cytosol"
ENSG00000137462,['MONDO_0007254'],0,"Membrane,Cytoplasmic vesicle,Membrane raft,Mitochondria,Nucleoplasm"
ENSG00000269190,['MONDO_0007254'],,No location data
ENSG00000254550,['MONDO_0007254'],0,Cytoplasm
ENSG00000221818,['MONDO_0007254'],0,"Nucleus,Nucleoplasm,Nuclear bodies"
ENSG00000107077,['MONDO_0007254'],0,"Nucleus,Nucleoplasm"
ENSG00000151468,['MONDO_0007254'],0,"Secreted,Cytosol,Nucleoplasm,Predicted to be secreted"
ENSG00000144852,['MONDO_0007254'],0,"Nucleus,Nucleoplasm"
ENSG00000278662,['MONDO_0007254'],,No location data
ENSG00000181222,['MONDO_0007254'],0,"Nucleus,Cytoplasm,Chromosome,Nucleoplasm,Cytosol"
ENSG00000130821,['MONDO_0007254'],1,"Cell membrane,Apical cell membrane"
ENSG00000197588,['MONDO_0007254'],0,"Cytoplasm,Nucleus"
ENSG00000278970,['MONDO_0007254'],,No location data
ENSG00000108622,['MONDO_0007254'],1,"Membrane,Cell projection,Plasma membrane,Cytosol"
ENSG00000146143,['MONDO_0007254'],0,Nucleoplasm
ENSG00000173083,['MONDO_0007254'],0,"Lysosome membrane,Secreted,Nucleus,Nucleoplasm,Vesicles,Predicted to be secreted"
ENSG00000107984,['MONDO_0007254'],0,Secreted
ENSG00000198930,['MONDO_0007254'],0,Cytoplasm
ENSG00000121858,['MONDO_0007254'],1,"Cell membrane,Secreted"
ENSG00000187621,['MONDO_0007254'],,No location data
ENSG00000126215,['MONDO_0007254'],0,"Nucleus,Cytoplasm,Mitochondrion,Nucleoplasm"
ENSG00000134504,['MONDO_0007254'],0,"Nucleus,Nucleoplasm,Centriolar satellite,Cytokinetic bridge,Nucleoli"
ENSG00000182968,['MONDO_0007254'],0,Nucleus
ENSG00000136267,['MONDO_0007254'],1,"Postsynaptic cell membrane,Cell membrane,[Isoform 2]: Cytoplasm"
ENSG00000114251,['MONDO_0007254'],0,Secreted
ENSG00000115844,['MONDO_0007254'],0,"Nucleus,Nuclear speckles"
ENSG00000167634,['MONDO_0007254'],0,Golgi apparatus
ENSG00000129048,['MONDO_0007254'],0,"Early endosome,Recycling endosome,Cell membrane,Mitochondria,Vesicles"
ENSG00000172969,['MONDO_0007254'],0,Nucleus
ENSG00000127743,['MONDO_0007254'],0,Secreted
ENSG00000119314,['MONDO_0007254'],0,Nucleoplasm
ENSG00000112195,['MONDO_0007254'],1,Cell membrane
ENSG00000225383,['MONDO_0007254'],,No location data
ENSG00000185347,['MONDO_0007254'],0,"Cell projection,Cytoplasm,Golgi apparatus,Cytosol,Nucleoplasm"
ENSG00000205269,['MONDO_0007254'],0,"Cell membrane,Centrosome"
ENSG00000240498,['MONDO_0007254'],,No location data
ENSG00000026103,['MONDO_0007254'],1,"[Isoform 1]: Cell membrane,Membrane raft,[Isoform 2]: Secreted,[Isoform 3]: Secreted,[Isoform 4]: Secreted,[Isoform 5]: Secreted,[Isoform 6]: Secreted,Plasma membrane,Cytosol,Nuclear bodies,Predicted to be secreted"
ENSG00000173812,['MONDO_0007254'],,Cytoplasm
ENSG00000119725,['MONDO_0007254'],0,"Nucleus,Chromosome,Nuclear bodies"
ENSG00000158161,['MONDO_0007254'],0,"Cytoplasm,Nucleus,Nucleoplasm"
ENSG00000164400,['MONDO_0007254'],0,"Secreted,Vesicles,Predicted to be secreted"
ENSG00000147588,['MONDO_0007254'],0,Cytoplasm
ENSG00000197446,['MONDO_0007254'],0,"Endoplasmic reticulum membrane,Microsome membrane"
ENSG00000157368,['MONDO_0007254'],0,Secreted
ENSG00000101282,['MONDO_0007254'],0,Secreted
ENSG00000169188,['MONDO_0007254'],0,"Nucleus,Cytoplasm,Mitochondrion,Nucleoli fibrillar center,Nucleoplasm,Vesicles"
ENSG00000256667,['MONDO_0007254'],,No location data
ENSG00000222014,['MONDO_0007254'],0,"Nucleus,Cytoplasm,Golgi apparatus"
ENSG00000161133,['MONDO_0007254'],,No location data
ENSG00000174332,['MONDO_0007254'],0,"Nucleus,Nucleoplasm,Cytosol,Mitochondria"
ENSG00000186480,['MONDO_0007254'],0,"Endoplasmic reticulum membrane,Vesicles"
ENSG00000214274,['MONDO_0007254'],0,"Cytoplasmic vesicle,Secreted,Nucleus,Mitotic chromosome,Nucleoli,Nucleoli rim,Actin filaments,Predicted to be secreted"
ENSG00000205667,['MONDO_0007254'],0,Membrane
ENSG00000076108,['MONDO_0007254'],0,"Nucleus,Nuclear speckles"
ENSG00000081026,['MONDO_0007254'],0,"Cell membrane,Cell junction,Nucleus,Cell Junctions"
ENSG00000184344,['MONDO_0007254'],0,"Secreted,Cytoplasm"
ENSG00000214575,['MONDO_0007254'],0,"Cytoplasm,Nucleus,Cytoplasmic granule,Synapse,Membrane,Postsynaptic density,Cytosol,Nucleoplasm"
ENSG00000197046,['MONDO_0007254'],0,"Membrane,Golgi apparatus,Nucleoplasm"
ENSG00000207870,['MONDO_0007254'],,No location data
ENSG00000203875,['MONDO_0007254'],,No location data
ENSG00000096264,['MONDO_0007254'],1,Cell membrane
ENSG00000183287,['MONDO_0007254'],1,"Secreted,Cytosol,Plasma membrane,Predicted to be secreted"
ENSG00000140367,['MONDO_0007254'],0,Cytoplasm
ENSG00000188338,['MONDO_0007254'],0,"Cell membrane,Basolateral cell membrane,Cytosol,Microtubules"
ENSG00000171388,['MONDO_0007254'],0,Secreted
ENSG00000140932,['MONDO_0007254'],0,Membrane
ENSG00000272701,['MONDO_0007254'],,No location data
ENSG00000134028,['MONDO_0007254'],0,Secreted
ENSG00000109424,['MONDO_0007254'],0,Mitochondrion inner membrane
ENSG00000125533,['MONDO_0007254'],0,Nucleus
ENSG00000111684,['MONDO_0007254'],0,Endoplasmic reticulum membrane
ENSG00000120129,['MONDO_0007254'],0,"Nucleus,Nucleoli,Cytosol"
ENSG00000140400,['MONDO_0007254'],0,"Cytoplasm,Nucleoplasm"
ENSG00000139734,['MONDO_0007254'],1,"Cytoplasm,Nucleus,Microtubules,Plasma membrane"
ENSG00000231721,['MONDO_0007254'],0,Nucleus
ENSG00000142700,['MONDO_0007254'],0,"Nucleus,Mitochondria,Nucleoplasm"
ENSG00000202354,['MONDO_0007254'],,No location data
ENSG00000197019,['MONDO_0007254'],0,"Golgi apparatus,Nucleoplasm"
ENSG00000107738,['MONDO_0007254'],0,"Cell membrane,Nucleoplasm"
ENSG00000279296,['MONDO_0007254'],,No location data
ENSG00000008277,['MONDO_0007254'],0,"Cell membrane,Cell projection,Cell Junctions"
ENSG00000231160,['MONDO_0007254'],,No location data
ENSG00000185155,['MONDO_0007254'],0,"Nucleus,Nucleoplasm"
ENSG00000235947,['MONDO_0007254'],,No location data
ENSG00000065675,['MONDO_0007254' 'MONDO_0007254'],0,"Cytoplasm,Cell membrane,Centriolar satellite"
ENSG00000100505,['MONDO_0007254'],0,"Cytoplasm,Cell projection,Cytoplasmic vesicle"
ENSG00000134716,['MONDO_0007254'],0,"Endoplasmic reticulum membrane,Microsome membrane"
ENSG00000196542,['MONDO_0007254'],0,Endoplasmic reticulum membrane
ENSG00000177084,['MONDO_0007254' 'MONDO_0007254' 'MONDO_0007254'],1,"Nucleus,Nucleoplasm,Plasma membrane"
ENSG00000180178,['MONDO_0007254'],,No location data
ENSG00000197766,['MONDO_0007254'],0,Secreted
ENSG00000150551,['MONDO_0007254'],1,"Cell membrane,Nucleoplasm,Vesicles,Plasma membrane"
ENSG00000143248,['MONDO_0007254'],0,"[Isoform 1]: Cytoplasm,[Isoform 2]: Cytoplasm,Cytosol,Vesicles"
ENSG00000105664,['MONDO_0007254'],0,"Secreted,Golgi apparatus,Predicted to be secreted"
ENSG00000126010,['MONDO_0007254'],1,"Cell membrane,Plasma membrane"
ENSG00000260032,['MONDO_0007254'],,No location data
ENSG00000189377,['MONDO_0007254'],0,Secreted
ENSG00000119919,['MONDO_0007254'],0,"Nucleus,Cytosol,Nucleoli"
ENSG00000187260,['MONDO_0007254'],,No location data
ENSG00000180592,['MONDO_0007254'],0,"Nuclear bodies,Cytosol,Nucleoplasm"
ENSG00000114383,['MONDO_0007254'],0,"Cytosol,Vesicles"
ENSG00000198060,['MONDO_0007254'],0,"Mitochondrion outer membrane,Endoplasmic reticulum membrane,Mitochondria"
ENSG00000131724,['MONDO_0007254'],0,Membrane
ENSG00000149781,['MONDO_0007254'],0,"Cell projection,Vesicles"
ENSG00000198054,['MONDO_0007254'],,No location data
ENSG00000185085,['MONDO_0007254'],0,"Nucleus membrane,Cytoplasm,Nucleoplasm,Cytosol"
ENSG00000109255,['MONDO_0007254'],0,Secreted
ENSG00000233429,['MONDO_0007254'],,No location data
ENSG00000171617,['MONDO_0007254'],1,"Nucleus matrix,Cytoplasm,Plasma membrane"
ENSG00000142227,['MONDO_0007254'],1,"Membrane,Plasma membrane,Vesicles"
ENSG00000177337,['MONDO_0007254'],,No location data
ENSG00000242252,['MONDO_0007254'],0,Secreted
ENSG00000106331,['MONDO_0007254'],0,Nucleus
ENSG00000104964,['MONDO_0007254'],0,"Nucleus,Nucleoplasm"
ENSG00000242808,['MONDO_0007254'],,No location data
ENSG00000130487,['MONDO_0007254'],1,Plasma membrane
ENSG00000128513,['MONDO_0007254'],0,"Nucleus,Chromosome,Nucleoplasm"
ENSG00000143257,['MONDO_0007254'],0,"Nucleus,Cytoplasm,Nucleoplasm"
ENSG00000214548,['MONDO_0007254'],,No location data
ENSG00000004142,['MONDO_0007254'],0,"Mitochondrion matrix,Mitochondria"
ENSG00000178301,['MONDO_0007254'],1,"Cytoplasmic vesicle membrane,Endoplasmic reticulum membrane,Cell membrane,Cytoplasm,Plasma membrane,Vesicles"
ENSG00000232119,['MONDO_0007254'],1,"Cytoplasm,Cytosol,Plasma membrane"
ENSG00000127954,['MONDO_0007254'],1,"Cell membrane,Golgi apparatus membrane,Early endosome membrane,Nucleoplasm,Plasma membrane"
ENSG00000123473,['MONDO_0007254'],0,"Cytoplasm,Centrosome,Nucleoplasm"
ENSG00000182393,['MONDO_0007254'],0,Secreted
ENSG00000037965,['MONDO_0007254'],0,"Nucleus,Microtubules,Nucleoplasm"
ENSG00000265369,['MONDO_0007254'],,No location data
ENSG00000198121,['MONDO_0007254'],1,"Cell surface,Cell membrane,Endosome"
ENSG00000155034,['MONDO_0007254'],0,"Nucleoplasm,Cytosol"
ENSG00000119231,['MONDO_0007254'],0,Nucleus
ENSG00000063438,['MONDO_0007254'],0,"Cytoplasm,Nucleus,Nucleoplasm,Cytosol"
ENSG00000164129,['MONDO_0007254'],1,Cell membrane
ENSG00000162669,['MONDO_0007254'],0,"Golgi apparatus,Vesicles"
ENSG00000229140,['MONDO_0007254'],,No location data
ENSG00000168685,['MONDO_0007254'],1,"[Isoform 1]: Cell membrane,[Isoform 3]: Cell membrane,[Isoform 4]: Secreted,Plasma membrane"
ENSG00000060718,['MONDO_0007254'],0,"Secreted,Endoplasmic reticulum,Predicted to be secreted"
ENSG00000235703,['MONDO_0007254'],,No location data
ENSG00000225077,['MONDO_0007254'],,No location data
ENSG00000188064,['MONDO_0007254'],0,Secreted
ENSG00000233966,['MONDO_0007254'],,No location data
ENSG00000112282,['MONDO_0007254'],0,"Nucleus,Nucleoplasm,Vesicles"
ENSG00000154144,['MONDO_0007254'],0,"Nucleus,Nucleoplasm"
ENSG00000153250,['MONDO_0007254'],0,"Nucleus,Cytosol"
ENSG00000249915,['MONDO_0007254'],0,"Endoplasmic reticulum membrane,Cytoplasmic vesicle,Cytoplasm,Nucleus,Endosome,Cytosol,Nucleoplasm"
ENSG00000163291,['MONDO_0007254'],0,Golgi apparatus membrane
ENSG00000121454,['MONDO_0007254'],0,"Nucleus,Nuclear speckles"
ENSG00000178695,['MONDO_0007254'],0,"Presynaptic cell membrane,Postsynaptic cell membrane,Mitochondria"
ENSG00000187045,['MONDO_0007254'],1,Cell membrane
ENSG00000135457,['MONDO_0007254'],0,"Nucleus,Nucleoplasm,Cytosol"
ENSG00000185482,['MONDO_0007254'],0,"Cytoplasm,Cell membrane,Nucleoplasm,Cytosol"
ENSG00000246228,['MONDO_0007254'],,No location data
ENSG00000163659,['MONDO_0007254'],0,"Nucleus,Microtubules"
ENSG00000104903,['MONDO_0007254'],0,"Nucleus,Nucleoplasm"
ENSG00000236289,['MONDO_0007254'],,No location data
ENSG00000151725,['MONDO_0007254'],0,"Cytoplasm,Nucleus,Chromosome,Centriolar satellite,Nucleoplasm"
ENSG00000278053,['MONDO_0007254'],0,"Nucleus,Nucleoli,Nucleoplasm"
ENSG00000106689,['MONDO_0007254'],0,"Nucleus,Nucleoplasm"
ENSG00000149634,['MONDO_0007254'],0,"Membrane,Golgi apparatus"
ENSG00000167232,['MONDO_0007254'],0,Nucleus
ENSG00000280890,['MONDO_0007254'],,No location data
ENSG00000176046,['MONDO_0007254'],0,"Nucleus,Cytoplasm,Nucleoplasm,Cytokinetic bridge"
ENSG00000105991,['MONDO_0007254'],0,Nucleus
ENSG00000100987,['MONDO_0007254'],0,"Nucleus,Nucleoli"
ENSG00000109158,['MONDO_0007254'],1,"Postsynaptic cell membrane,Cell membrane"
ENSG00000239732,['MONDO_0007254' 'MONDO_0007254'],0,"Endoplasmic reticulum membrane,Endosome,Lysosome,Cytoplasmic vesicle"
ENSG00000143409,['MONDO_0007254'],0,Nucleoplasm
ENSG00000223804,['MONDO_0007254'],,No location data
ENSG00000237940,['MONDO_0007254'],,No location data
ENSG00000186866,['MONDO_0007254'],0,"Endoplasmic reticulum,Golgi apparatus"
ENSG00000169302,['MONDO_0007254'],0,"Cell membrane,Centrosome"
ENSG00000163961,['MONDO_0007254'],0,"Nucleus,Nucleoplasm,Nuclear bodies"
ENSG00000090534,['MONDO_0007254'],0,Secreted
ENSG00000167968,['MONDO_0007254'],0,"Cytoplasm,Secreted,Mitochondria,Predicted to be secreted"
ENSG00000183439,['MONDO_0007254'],0,"Endoplasmic reticulum,Nucleoli fibrillar center"
ENSG00000178919,['MONDO_0007254'],0,Nucleus
ENSG00000261456,['MONDO_0007254'],0,"Cytoplasm,Microtubules,Cytokinetic bridge,Mitotic spindle"
ENSG00000173930,['MONDO_0007254'],1,"Basolateral cell membrane,Plasma membrane,Cytosol,Nucleoplasm"
ENSG00000159788,['MONDO_0007254'],0,"Nucleus,Cytoplasm,Cell projection,[Isoform 5]: Nucleus matrix,Nucleoli,Nucleoplasm,Cytosol"
ENSG00000122025,['MONDO_0007254' 'MONDO_0007254'],0,"Membrane,Endoplasmic reticulum lumen,Endoplasmic reticulum"
ENSG00000079387,['MONDO_0007254'],0,"Nucleus,Cytoplasm,Nucleoplasm,Focal adhesion sites"
ENSG00000133048,['MONDO_0007254'],0,"Secreted,Cytoplasm,Golgi apparatus,Vesicles,Predicted to be secreted"
ENSG00000125885,['MONDO_0007254'],0,"Nucleus,Chromosome,Nucleoplasm,Cytosol"
ENSG00000151208,['MONDO_0007254'],0,"Cell junction,Cell membrane,Postsynaptic density,Cytoplasm,Cell Junctions"
ENSG00000243264,['MONDO_0007254'],1,"Secreted,Cell membrane"
ENSG00000164045,['MONDO_0007254'],0,"Nucleoplasm,Golgi apparatus"
ENSG00000034510,['MONDO_0007254'],0,Cytoplasm
ENSG00000164109,['MONDO_0007254'],0,"Nucleus,Chromosome,Cytoplasm,Nucleoplasm"
ENSG00000156384,['MONDO_0007254'],0,"Nucleus,Nucleoli rim,Centrosome,Nucleoplasm"
ENSG00000115946,['MONDO_0007254'],0,"Nucleus,Nucleoli,Nucleoplasm"
ENSG00000188211,['MONDO_0007254'],1,Cell membrane
ENSG00000134595,['MONDO_0007254'],0,"Nucleus,Nucleoplasm"
ENSG00000113070,['MONDO_0007254'],1,"[Heparin-binding EGF-like growth factor]: Secreted,[Proheparin-binding EGF-like growth factor]: Cell membrane"
ENSG00000198417,['MONDO_0007254'],,No location data
ENSG00000143753,['MONDO_0007254'],0,"Mitochondrion membrane,Endoplasmic reticulum membrane,Mitochondria"
ENSG00000173578,['MONDO_0007254'],1,Cell membrane
ENSG00000101082,['MONDO_0007254'],0,"Cytoplasm,[Isoform 1]: Cell membrane,Cytoplasmic vesicle,[Isoform 2]: Cytoplasm,Golgi apparatus,Nucleoplasm,Vesicles"
ENSG00000030582,['MONDO_0007254'],0,"Secreted,Lysosome,Lysosomes,Endosomes,Predicted to be secreted"
ENSG00000084731,['MONDO_0007254'],0,"Cytoplasm,Intermediate filaments,Nuclear bodies"
ENSG00000244687,['MONDO_0007254'],0,"Nucleus,Nucleoplasm"
ENSG00000165494,['MONDO_0007254'],0,"Nucleus,Nucleoplasm,Mitochondria"
ENSG00000138755,['MONDO_0007254'],0,Secreted
ENSG00000229656,['MONDO_0007254'],,No location data
ENSG00000120942,['MONDO_0007254'],0,"Endoplasmic reticulum membrane,Mitochondrion membrane,Nucleus,Vesicles"
ENSG00000198899,['MONDO_0007254'],0,Mitochondrion inner membrane
ENSG00000070770,['MONDO_0007254'],0,"Nucleus,Cytoplasm"
ENSG00000203930,['MONDO_0007254'],,No location data
ENSG00000245526,['MONDO_0007254'],,No location data
ENSG00000185436,['MONDO_0007254'],0,"Membrane,Cytosol"
ENSG00000188676,['MONDO_0007254'],0,Cytosol
ENSG00000198542,['MONDO_0007254'],0,Secreted
ENSG00000196611,['MONDO_0007254' 'MONDO_0007254'],0,"Secreted,Vesicles,Predicted to be secreted"
ENSG00000256223,['MONDO_0007254'],1,"Nucleus,Plasma membrane,Vesicles,Nucleoplasm"
ENSG00000168594,['MONDO_0007254'],0,Membrane
ENSG00000265933,['MONDO_0007254'],,No location data
ENSG00000177410,['MONDO_0007254'],,No location data
ENSG00000225210,['MONDO_0007254'],,No location data
ENSG00000241697,['MONDO_0007254'],1,Cell membrane
ENSG00000182048,['MONDO_0007254'],,No location data
ENSG00000185737,['MONDO_0007254'],0,"[Pro-neuregulin-3, membrane-bound isoform]: Cell membrane,[Neuregulin-3]: Secreted,[Isoform 3]: Cell membrane,Vesicles,Predicted to be secreted"
ENSG00000244306,['MONDO_0007254'],,No location data
ENSG00000198033,['MONDO_0007254' 'MONDO_0007254'],0,"Cytoplasm,Microtubules"
ENSG00000136696,['MONDO_0007254'],0,"Cytoplasm,Secreted"
ENSG00000126012,['MONDO_0007254'],0,"Nucleus,Nucleoplasm,Cytosol"
ENSG00000171711,['MONDO_0007254'],0,Secreted
ENSG00000187912,['MONDO_0007254'],0,Membrane
ENSG00000221867,['MONDO_0007254'],,No location data
ENSG00000131746,['MONDO_0007254'],0,"Cell junction,Cytoplasm"
ENSG00000164220,['MONDO_0007254'],1,Cell membrane
ENSG00000260691,['MONDO_0007254'],0,Nucleoplasm
ENSG00000100228,['MONDO_0007254'],0,"Golgi apparatus membrane,Vesicles"
ENSG00000189056,['MONDO_0007254'],0,"Secreted,Golgi apparatus,Vesicles,Predicted to be secreted"
ENSG00000183034,['MONDO_0007254'],1,"Cell membrane,Plasma membrane"
ENSG00000230013,['MONDO_0007254'],,No location data
ENSG00000114346,['MONDO_0007254'],0,"Nucleus,Cytoplasm,Cleavage furrow,Midbody,Cell junction,Nucleoplasm,Cytosol"
ENSG00000245532,['MONDO_0007254'],,No location data
ENSG00000253552,['MONDO_0007254'],,No location data
ENSG00000164287,['MONDO_0007254'],,No location data
ENSG00000171517,['MONDO_0007254'],1,"Cell membrane,Plasma membrane"
ENSG00000168615,['MONDO_0007254'],0,"[Isoform 1]: Cell membrane,[Isoform 2]: Secreted,Vesicles,Endoplasmic reticulum,Predicted to be secreted"
ENSG00000227036,['MONDO_0007254'],,No location data
ENSG00000167992,['MONDO_0007254'],0,"Secreted,Nucleoplasm,Cytosol,Vesicles,Predicted to be secreted"
ENSG00000183918,['MONDO_0007254'],0,"Cytoplasm,Cytosol"
ENSG00000224209,['MONDO_0007254'],,No location data
ENSG00000160917,['MONDO_0007254'],0,"Nucleus,Nucleoplasm,Vesicles"
ENSG00000143674,['MONDO_0007254'],1,"Cytosol,Plasma membrane"
ENSG00000116132,['MONDO_0007254'],0,"Nucleus,Nucleoplasm"
ENSG00000072840,['MONDO_0007254'],1,"Cell membrane,Cytoplasm,Cell projection"
ENSG00000198718,['MONDO_0007254'],0,"Cell projection,Cytoplasm"
ENSG00000122643,['MONDO_0007254'],0,"Cytoplasm,[Isoform 2]: Endoplasmic reticulum,Cytosol,Endoplasmic reticulum,Nuclear bodies,Nucleoplasm"
ENSG00000123200,['MONDO_0007254'],0,"Nucleus speckle,Nucleus,Nucleoplasm"
ENSG00000250506,['MONDO_0007254'],0,Cytosol
ENSG00000182197,['MONDO_0007254' 'MONDO_0007254'],0,"Endoplasmic reticulum membrane,Golgi apparatus membrane,Golgi apparatus"
ENSG00000169750,['MONDO_0007254'],1,"Cytoplasm,Endomembrane system,Cell projection,Cell membrane"
ENSG00000164221,['MONDO_0007254'],1,"Cytoplasm,Cytosol,Plasma membrane,Nucleoplasm"
ENSG00000198925,['MONDO_0007254'],0,"Preautophagosomal structure membrane,Cytoplasmic vesicle,Golgi apparatus,Late endosome membrane,Recycling endosome membrane,Endoplasmic reticulum membrane,Mitochondrion membrane,Vesicles"
ENSG00000170949,['MONDO_0007254'],0,"Nucleus,Nuclear speckles,Cytosol"
ENSG00000185650,['MONDO_0007254'],0,"Nucleus,Cytoplasm,Cytoplasmic granule"
ENSG00000166592,['MONDO_0007254'],1,"Cell membrane,Plasma membrane,Golgi apparatus,Nucleoplasm"
ENSG00000162413,['MONDO_0007254'],0,"Cytoplasm,Centrosome"
ENSG00000188171,['MONDO_0007254'],0,"Nucleus,Nuclear membrane,Vesicles,Nucleoplasm"
ENSG00000197712,['MONDO_0007254'],0,"Cytoplasm,Cytosol,Golgi apparatus,Nucleoplasm"
ENSG00000120149,['MONDO_0007254'],0,"Nucleus,Nuclear speckles"
ENSG00000066427,['MONDO_0007254'],1,"Nucleus matrix,Nucleus,Nucleoli,Nucleoplasm,Plasma membrane"
ENSG00000159388,['MONDO_0007254'],0,"Vesicles,Nucleoplasm"
ENSG00000167779,['MONDO_0007254'],0,Secreted
ENSG00000111554,['MONDO_0007254'],0,"Nucleus,Cytoplasm,Centriolar satellite,Cytosol"
ENSG00000205336,['MONDO_0007254'],1,"Cell membrane,[ADGRG1 N-terminal fragment]: Secreted,[ADGRG1 C-terminal fragment]: Membrane raft"
ENSG00000115525,['MONDO_0007254'],0,"Golgi apparatus membrane,Vesicles"
ENSG00000204186,['MONDO_0007254'],0,"Nucleoplasm,Cytosol"
ENSG00000122550,['MONDO_0007254'],1,"Nucleus,Cytoplasm,Cytosol,Nucleoplasm,Plasma membrane"
ENSG00000198892,['MONDO_0007254'],0,Membrane
ENSG00000111199,['MONDO_0007254'],1,"Cell membrane,Apical cell membrane,Cell junction,Cell projection,[Isoform 1]: Cell membrane,[Isoform 5]: Cell membrane,[Isoform 2]: Endoplasmic reticulum,[Isoform 4]: Endoplasmic reticulum,[Isoform 6]: Endoplasmic reticulum"
ENSG00000243364,['MONDO_0007254'],1,"[Isoform 1]: Cell membrane,[Isoform 2]: Secreted"
ENSG00000012171,['MONDO_0007254'],0,"Secreted,Endoplasmic reticulum"
ENSG00000151117,['MONDO_0007254'],0,"Membrane,Golgi apparatus,Nucleoplasm"
ENSG00000163464,['MONDO_0007254' 'MONDO_0007254'],1,Cell membrane
ENSG00000266412,['MONDO_0007254'],0,"Nucleoli,Cytosol,Golgi apparatus"
ENSG00000088448,['MONDO_0007254'],0,Nucleoplasm
ENSG00000138615,['MONDO_0007254'],0,Secreted
ENSG00000161960,['MONDO_0007254'],0,Cytosol
ENSG00000006459,['MONDO_0007254'],0,"Nucleus,Nucleoplasm,Nucleoli"
ENSG00000104660,['MONDO_0007254'],0,Membrane
ENSG00000140285,['MONDO_0007254'],0,"Secreted,Nucleoli,Nucleoplasm,Predicted to be secreted"
ENSG00000127191,['MONDO_0007254'],0,"Cytoplasm,Cytosol"
ENSG00000134215,['MONDO_0007254'],,No location data
ENSG00000137504,['MONDO_0007254'],0,"Nucleus,Mitochondria,Nucleoplasm"
ENSG00000179632,['MONDO_0007254'],0,"Nucleus,Cytoplasm,Nucleoplasm,Cytosol"
ENSG00000089127,['MONDO_0007254'],0,"Cytoplasm,Mitochondrion,Nucleus,Microsome,Endoplasmic reticulum,Secreted,Cytosol,Nucleoplasm"
ENSG00000112333,['MONDO_0007254'],0,"Nucleus,Nuclear bodies"
ENSG00000115507,['MONDO_0007254'],0,"Nucleus,Nucleoplasm"
